1894 QUESTION  How far is it from Earth to Mars?
2287 NYT19980930.0393 -1 along the southern coast of the island before shifting violently inland and crossing the border into Haiti, the Dominican Republic's neighbor on the island of Hispaniola.
2287 APW19980929.0617 1 Victims died in flash floods unleashed by Georges' rains along the mountains that divide Haiti from the Dominican Republic, which shares the island of Hispaniola.
2287 APW19980929.0617 1 Palace said Tuesday. 	   Victims died in flash floods unleashed by Georges' rains along the mountains that divide Haiti from the Dominican Republic, which shares the island of Hispaniola. At least 40 people remained missing Tuesday, the government
2287 NYT20000605.0045 -1 many Haitians still pining for peace and progress belies any boast. It raises questions about why Haiti seems to stagger from crisis to crisis as it tries to embark on the path to democracy. </P> <P>    Part of an answer lies just a short flight away
2287 APW19980929.0617 -1 > Haiti hurricane death toll reaches 147; Caribbean toll at least </HEADLINE> 370 &QL;  <TEXT> 	   PORT-AU-PRINCE, Haiti (AP) _ The discovery of 60 more flood victims from Hurricane Georges in a remote Haitian border town pushed the nation's storm d
2287 NYT19990710.0122 -1 the Dominican Republic can feel that Haitian problems won't spill over to the Dominican Republic.'' </P> <P>    But Dominican officials say what they need most is a commitment from other countries to finance the economic development of Haiti. The
2287 NYT19990429.0263 -1 The history is impossibly rich, and all too often desperately violent -- from the conquest of the Taino Indians to the colonial skirmishes between the French and Spanish for possession of the island; from the United States occupation of Haiti in 1915
2287 NYT19981008.0247 -1 The story begins with the Spanish colonization of Hispaniola, the island now divided between Haiti and the Dominican Republic, followed by the arrival of French and English buccaneers. The native Taino population was killed off; slaves were brought f
2287 APW19980618.0189 -1 UR; DOMINICAN REPUBLIC: Leader to visit Haiti, confront years of bitterness 	   DAJABON, Dominican Republic (AP) _ Dominican President Leonel Fernandez starts a three-day visit to Haiti Thursday _ the first time a Dominican leader overnights there si
2287 NYT19981029.0092 -1 Location: Haiti occupies the western third of the Caribbean island of Hispaniola, which it shares with the Dominican Republic <
2288 APW20000824.0196 1 horrible for human health, catastrophic for the environment and a living nightmare for these cows and their veal calf babies.
2288 NYT19991109.0199 -1 As with pork or beef, pre-packaged veal stew meat can come from any part of the animal;
2288 XIE19980320.0286 -1 Britain itself banned veal crate farming in 1990, but the animal welfare group Compassion in World Farming (CIWF) sought to stop exports to other EU countries which continued the practice.
2288 NYT19990626.0066 -1 food that comes to the table. </P> <P>    Hardly had Europeans recovered from fears that mad cow disease could infect people who ate infected beef when a new scandal in Belgium last month caused fear that chicken, eggs, beef, pork, veal and maybe eve
2288 XIE19980320.0286 1 INE> <TEXT> <P> BRUSSELS, March 19 (Xinhua) -- European Court of Justice Thursday said that Britain could not ban exports of live calves to other European Union (EU) countries that rear the animals in restrictive wooden crates. </P> <P> "A member sta
2288 NYT20000723.0096 -1 eassert its dominance in feature animation in the '90s. In particular the enormous success of ``The Lion King'' in 1994 _ the film made more than $300 million _ inspired other major Hollywood studios to build their own animation divisions and try to
2288 NYT20000723.0096 -1 nimation in the '90s. In particular the enormous success of ``The Lion King'' in 1994 _ the film made more than $300 million _ inspired other major Hollywood studios to build their own animation divisions and try to compete for what appeared to be a
2288 NYT19991109.0199 -1 veal for stew, from the neck or shoulder, is $5.90 to $7.50 a pound, while the best veal for scaloppine, from the loin, costs $32. </P> <P>    As with pork or beef, pre-packaged veal stew meat can come from any part of the animal; it simply depends
2288 XIE19981211.0045 -1 The 10 program related EU members are Austria, Belgium, Finland, France, Germany, Italy, the Netherlands, Portugal, Spain and the United Kingdom. A EU regulation from 1993 provide for the implementation of measures to promote and market quality beef
2288 NYT19991014.0003 1 In dairy farming, some of the calves born each year are kept to become milk-bearing, and others are killed later for veal. But most male calves are killed usually within a day or two of birth. Unlike cows slaughtered for meat, there are no rules gove
2288 XIE19980320.0286 -1 Britain itself banned veal crate farming in 1990, but the animal welfare group Compassion in World Farming (CIWF) sought to stop exports to other EU countries which continued the practic
2288 NYT20000724.0366 -1 Pierson's daughter, Phoebe, became a vegetarian at 13 after seeing an animal rights movie, where she learned the origin of veal. ``I called it `veal to zeal' and immediately I expected it to last maybe a week,'' Pierson said. <
2289 XIE20000726.0177 1 In the African continent, Li visited Morocco, West Sahara, Mauritania, Mali, Burkina Faso, Ghana, Togo, Benin, Nigeria, Cameroon, Gabon, Congo Brazzaville, DR Congo, Zambia, Malawi, Tanzania, Kenya, Mozambique, Zimbabwe, South Africa
2289 XIE20000726.0177 1 In the African continent, Li visited Morocco, West Sahara, Mauritania, Mali, Burkina Faso, Ghana, Togo, Benin, Nigeria, Cameroon, Gabon, Congo Brazzaville, DR Congo, Zambia, Malawi, Tanzania, Kenya, Mozambique, Zimbabwe, South Africa, Lesotho, Botswa
2289 XIE20000704.0027 1 She said the forthcoming Organizations of African Unity summit, due to be held in Togo on July 10-12, would further look at how the continent could consolidate its unity.
2289 XIE19990721.0135 1 two seats of vice-presidency of the parliament. </P> <P> -- French President Jacques Chirac will begin on Wednesday his new tour of Africa which will bring him to three of France's " courtyard" states -- Togo, Cameroun and Guinea, as well as Nigeria
2289 XIE19970516.0129 1 On recent develoments in other parts of the continent, especially the Great Lakes region and the Horn of Africa, the two leaders re-affirmed the need for a concerted action by African governments to tackle the menace of conflicts on the contine
2289 XIE20000726.0177 1 INE> <TEXT> <P> LUANDA, July 27 (Xinhua) -- Chinese globetrotting bicyclist Li Yuezhong left here on Wednesday for Brazil, ending his 25-state journey in the African continent and continuing his heroic feat in Latin America. </P> <P> As part of his r
2289 XIE20000708.0095 1 The persisting conflicts and civil wars in Africa have hampered the social and economic development in the continent, the Libyan leader said, stressing that more concrete actions should be adopted to end the tragedy.
2289 XIE20000708.0095 1 wars in Africa have hampered the social and economic development in the continent, the Libyan leader said, stressing that more concrete actions should be adopted to end the tragedy. </P> <P> Gaddafi, who is currentl
2289 XIE19980602.0033 1 exercise. It however reported that Abacha was happy that Chad from central Africa did so and described such cooperation as what the continent needed. </P> <P> According to the report, the officers were from Benin, Burkina Faso, Chad, Niger and Togo
2289 XIE20000726.0177 1 Chinese globetrotting bicyclist Li Yuezhong left here on Wednesday for Brazil, ending his 25-state journey in the African continent and continuing his heroic feat in Latin America. </P> <P> As part of his round-the-world tour, which had covered 26 Eu
2289 XIE20000708.0095 1 trans- Saharan trek to Togo for the forthcoming summit of the Organization of African Unity, also charged his fellow Africans not to forget how the West took them as slaves and sold them in the market. </P> <P> This should not happen again and Africa
2289 XIE19990721.0135 1 - French President Jacques Chirac will begin on Wednesday his new tour of Africa which will bring him to three of France's " courtyard" states -- Togo, Cameroun and Guinea, as well as Nigeria, the English-speaking giant of the black continent.  <
2290 NYT20000913.0339 -1 A student of renowned piano teacher Adele Marcus at Juilliard, Tan became interested in the toy piano in the early 1980s when she came under the spell of the late great American avant-gardist John Cage, who had written a Suite for Toy Piano in 1948.
2290 NYT19981009.0348 1 Decorator and automatic player pianos are a far cry from what Italian harpsichord maker Bartolomeo di Francesco Cristofori had in mind when he invented the piano around 1700. Although it would assume various forms over the next three centuries _ gran
2290 NYT20000503.0440 -1 MIDI in and out ports and fiber-optic sensors. </P> <P>    The price? Just $333,000, or about 12 times more than it would cost to spend one year studying music at Julliard, the world-class music school in New York. </P> <P>    ``That's more than we
2290 NYT20000503.0431 -1 o Chronicle  <TEXT> <P>    SAN FRANCISCO _ A new high-tech piano could be the perfect toy for the musically challenged dot-com magnate with extra cash to burn. </P> <P>    Lots of extra cash. </P> <P>    The glitzy, chip-powered Yamaha Disklavier Pro
2290 NYT20000503.0440 -1 o Chronicle  <TEXT> <P>    SAN FRANCISCO _ A new high-tech piano could be the perfect toy for the musically challenged dot-com magnate with extra cash to burn. </P> <P>    Lots of extra cash. </P> <P>    The glitzy, chip-powered Yamaha Disklavier Pro
2290 NYT19981209.0278 -1 mes News Service clients)  By WAYNE LEE GAY  c.1998 Fort Worth Star-Telegram  <TEXT> <P>    The 20th century has been the best of times and the worst of times for the piano. </P> <P>    Philips Classics is celebrating the place of the piano in the ce
2290 NYT19981124.0459 -1 Telarc has released ``A Window in Time,'' a CD made from piano rolls, and promises another in March.
2290 NYT19981124.0459 -1 Time,'' a CD made from piano rolls, and promises another in March. On the first, the great man plays
2290 NYT19980929.0323 -1 was the medium: the prepared piano, in which keyboard sound is transformed by strategic insertions of foreign objects onto or between the piano strings. </P> <P>    What made these pieces pretty much the same as pieces around them was their man-made
2290 NYT19990611.0180 -1 FORT WORTH, Texas _ Among its 92 competitors, the International Piano Competition for Outstanding Amateurs has several geniuses _ including Michael Hawley, professor of media technology at the Massachusetts Institute of Technology. </P> <P>    And, t
2290 NYT19981124.0459 -1 Sergei Rachmaninoff, dead since 1943, walking among us again. </P> <P>    Telarc has released ``A Window in Time,'' a CD made from piano rolls, and promises another in March. On the first, the great man plays his own music and arrangements ranging fr
2290 NYT19981124.0273 -1 Sergei Rachmaninoff, dead since 1942, walking among us again. Telarc has released ``A Window in Time,'' a CD made from piano rolls, and promises another in March. On the first, the great man plays his own music and arrangements ranging from Bizet to
2290 NYT19990518.0134 -1 Then, five years ago, the parents of three made a simple decision that would rearrange their lives: They enrolled their children in piano lesson
2290 NYT19981026.0241 -1 NEW YORK _ The music was classical but the piano was contemporary when Martha Argerich appeared as soloist with the Montreal Symphony, led by Charles Dutoit, at Carnegie Hall on Sunday afternoon. The music, just before intermission, was the Liszt P
2292 XIE19970805.0100 -1 Shanghai Doctor Uses Titanium Mesh For Bone Graft
2292 NYT19980826.0225 -1 Should you roll over and rest easy, or should you call the doctor?
2292 NYT19980901.0260 -1 Should you roll over and rest easy, or should you call the doctor?
2292 NYT19981125.0360 -1 purchase by calling (888) 603-1036.)  (sw)   By DENISE GRADY     c.1998 N.Y. Times News Service    <TEXT> <P>    For people who need bone-marrow transplants to fight leukemia or other deadly diseases, but who lack a compatible marrow donor, doctors a
2292 NYT20000814.0351 -1 Morris  &HT;    c. 2000 Cox News Service <TEXT> <P>    DAYTON, Ohio - I was scared to death. </P> <P>    There really isn't any other way of putting it. I could look back at the experience and say it was a ``piece of cake,'' now that it's several mon
2292 NYT19991230.0102 -1 Like most doctors, Robitaille has an unlisted number, and the service, called anonymous call rejection, has repeatedly thwarted her efforts and those of other doctors to return patients' calls.
2292 NYT19991230.0102 -1 an unlisted number, and the service, called anonymous call rejection, has repeatedly thwarted her efforts and those of other doctors to return patients' calls. </P> <P>    ``It bothers me more
2292 NYT19990629.0128 -1 doctor said: ``You have a diseased funny bone.'' He added somberly: ``It looks fatal.'' </P> <P>    I knew I'd been a bit gauche at times but I just had to ask: ``Is it really . . . that bad?'' </P> <P>    ``Mmm,'' he nodded. ``But I can offer you a
2292 NYT19980817.0339 -1 ``This is the first instance of our growing an isolated bone or virtually any other tissue,'' said Dr. Charles Vacanti, who oversaw the procedure and runs the Center for Tissue Engineering at the University of Massachusetts Medical Center in Worceste
2292 NYT19980813.0167 -1 to do can be maddening, partly because p.m. pains often do seem far worse than a.m. aches. After all, there's really not much else going on right then except what's hurting. </P> <P>    ``At night, awareness of pain and body functions is heightened,'
2292 XIE19990707.0006 -1 ollowing a study on reasons behind bone diseases, the doctor found that diseases like pains of joints, rheumatism, osteomyelitis and reduction of vertebrae resulted from the consumption of milk and its by-products. <
2293 XIE19980720.0196 1 Like other male Muslims elsewhere, 91-year-old Na Shengcai, a farmer in Najiahu Village, Yongning County, goes to the mosque five times a day to pray.
2293 XIE19961011.0263 1 buses and other public places, and has even banned women from leaving home except out of absolute necessity. </P> <P> Buses in the Afghan capital were also ordered to stop running five times during the day to allow people go to pray in the mosques.
2293 APW20000323.0094 -1 ed convent. </P> <P>    ''We pray that people come to the full revelation of God... If they are good Jews and we are good Christians this is already glory to God without forcing anyone to change,'' the native Italian nun says, speaking in English. ''
2293 APW19990326.0306 -1 LINE> <TEXT> <P> 	MOUNT ARAFAT, Saudi Arabia (AP) -- Two million Muslim pilgrims   dressed in seamless white robes prayed today on this desert  mountainside, reflecting on their lives in an annual ritual  considered a foretaste of the day of judgment
2293 NYT19991112.0295 -1 day. </P> <P>    Muslims pray at certain times of the day. One of the times coincides with sunset, when the Somalis were at work. When they pray, Muslims have to find a clean area, remove their shoes and face Mecca. Some Muslims put prayer rugs on
2293 APW20000323.0094 -1 ''We pray that people come to the full revelation of God... If they are good Jews and we are good Christians this is already glory to God without forcing anyone to change,'' the native Italian nun says, speaking in English. ''We pray for all to be ha
2293 NYT19991117.0317 1 Islam does preach is a constant closeness to God, as a way to ward off temptations to evil, said Javid Malek, a Lexington, Mass. consulting engineer who is active in the Islamic Center of New England. That's why Muslims pray to Allah five times daily
2293 APW19990422.0329 1 Muslims, for example, are required to pray five  times a day and with a congregation on Friday, their holy da
2293 NYT19991124.0449 1 An observant Muslim, Batouty prayed five times a day, in accordance with Islamic teachings, his relatives said. He made a pilgrimage last winter to Mecca, accompanied by his wife, Umayma Dahi, whom he had married in 1965 and is the mother of the co
2294 APW19980612.0839 -1 This was a tit-for-tat response to correct the strategic imbalance in the sub-continent and also a signal to India to refrain from any misadventure on Pakistan's side of Kashmir.
2294 APW19980610.0833 -1 Whereas India has reservations about the partition of the sub-continent on religious lines, a reservation that Indian politicians underline every now and then, Pakistan feels threatened by these utterances.
2294 APW19980623.0019 1 By JOSEPH COLEMAN Associated Press Writer <TEXT> 	   TOKYO (AP) _ Nuclear tests in India and Pakistan threaten the security balance in Asia, but the continent's economic crisis has slowed military growth in the region, Japan's Defense Agency said in
2294 APW19980610.0847 -1 ranga Chandra DharASIA WorldSources, Inc. 201 PENNSYLVANIA AVENUE, S.E., 2nd Floor <TEXT> WASHINGTON, D.C. 20003 Tel: 202-547-4512 Fax: 202-546-4194 COPYRIGHT 1998 BY WORLDSOURCES, INC., A JOINT VENTURE OF FDCH, INC. AND WORLD TIMES, INC. NO PORTION
2294 XIE19980514.0269 -1 INE> <TEXT> <P> ROME, May 13 (Xinhua) -- Italy continues to express deep disappointment and criticism over India's nuclear tests, a senior foreign ministry official said on Wednesday. </P> <P> At a Rome meeting with the Indian Ambassador Fabian Pranc
2294 XIE19990629.0181 1 Zhang said, as a close neighbor in South Asia, China has paid considerable attention to the conflict between India and Pakistan.
2294 XIE19990629.0181 1 South Asia, China has paid considerable attention to the conflict between India and Pakistan. She described both as "important
2294 XIE20000320.0005 -1 India, He said: "We have a lot of things we can do together. Obviously, what I hope to do first is to rekindle the relationship between the U.S. and India." </P> <P> Clinton, who earlier described the sub-continent and the Line of Control in Jammu
2294 APW19980612.0839 -1 The third war in 1971 ended with erstwhile East Pakistan becoming an independent and sovereign Bangladesh in a parallel War of Liberation. Since the BJP-led government came into political power in mid-March of this year, the situation has been furthe
2294 XIE20000309.0018 1 P> <P> Khan-Ghori also presented a "peace message" of Pakistan to Ecevit to be submitted to India. </P> <P> The move is apparently aimed at balancing Turkey's relations with the two rival states in the South Asian sub-continent. </P> <P> Following Tu
2294 XIE20000309.0018 1 message" of Pakistan to Ecevit to be submitted to India. </P> <P> The move is apparently aimed at balancing Turkey's relations with the two rival states in the South Asian sub-continent. </P> <P> Following Turkey's announcement on Ecevit's visit to I
2294 XIE19990907.0163 -1 The foreign secretary blamed India for the conventional and nuclear arms race in the sub-continent, saying India aims to build offensive, and not defensive, military capabilit
2294 NYT19990802.0313 -1 In 1955, Chaudhuri was invited on his first trip to Europe. That voyage was the subject of his second book, ``A Passage to England,'' which appeared in 1959. E.M. Forster, the author of ``A Passage to India,'' praised the book. Six years later, he
2295 XIE20000409.0166 -1 Osaka Citizens Refute Nanjing Massacre Denial
2295 APW19990301.0292 -1 The appeals court relied heavily on a decision in which the   Supreme Court last year killed a citizens group's lawsuit against a  Chicago steel company that missed a federal deadline for filing  reports on its use of hazardous chemicals.
2295 XIE19961127.0237 -1 BELGRADE, November 26 (Xinhua) -- The Serbian Supreme Court said this evening it had denied the request of the opposition coalition Zajedno (Together) to overrule the decision of Belgrade's first district court to recast ballots in some of Belgrade's
2295 APW19981017.0866 1 ,'' focusing on the pre-Civil War years that included growing abolitionist activity and the U.S. Supreme Court's Dred Scott ruling in 1857 that blacks were not citizens, thus upholding the Fugitive Slave Law and leaving blacks unprotected by
2295 NYT20000612.0274 -1 da warnings _ the right to remain silent _ the constitutional underpinning in order to override a contrary statutory law. </P> <P>    In the case, Santa Fe Independent School District vs. Doe, the court must decide whether the Texas school district v
2295 NYT19990516.0123 -1 l Stone.    <TEXT> <P>    Wisdom practiced law in New Orleans throughout the 1930s, and then joined the Army Air Corps in World War II, serving in the Office of Legal Procurement. He was discharged with the rank of lieutenant colonel. </P> <P>    Som
2295 NYT20000726.0154 -1 are not up-to-the-minute)   By MICHAEL BRICK     c.2000 NYTimes.com/TheStreet.com    <TEXT> <P>    (For use by clients of The New York Times News Service) </P> <P>    NEW YORK _ Seeking an audience with the federal appeals court that ruled in its fa
2295 APW20000920.0111 -1 court decision from 1857 bolsters the Mashantucket Pequots' claim of legitimacy, the former lawyer for the tribe said Wednesday. </P> <P>    In the document, the New London County Supreme Court of Errors ruled that ancestors of modern-day
2295 APW20000615.0011 -1 Whatley said he will appeal the judge's latest decision to the Georgia Supreme Court. Defense attorneys contends prosecutors suppressed evidence, violating U.S. Supreme Court rulings that evidence must be turned over to a defendant before going to tr
2295 APW19990126.0081 1 Supreme Court's 1857 Dred Scott decision,   which reduced slaves to property, the pope said there is today ``a  culture that seeks to declare entire groups of human beings ...  considered `unuseful' to be outside the boundaries of legal  protection.'
2296 APW20000327.0053 1 Devils Tower in northeastern Wyoming became the first national monument in 1906 by proclamation of President Theodore Roosevelt. The Park Service manages the monument, which attracts about 500,000 visitors each
2296 NYT20000531.0396 -1 Capitol Hill sources predicted Wednesday night that Clinton, using his authority under the 1906 Antiquities Act, may act within a month to designate the national monument in Eastern Washington.
2296 NYT20000125.0079 -1 One of the new national monuments expands the Grand Canyon National Park, which Theodore Roosevelt designated as a national monument in 1908.
2296 NYT20000131.0229 -1 In 1997, after President Clinton designated the Grand Staircase-Escalante National Monument in southeast Utah, Congress attempted to limit the president's power under the Antiquities Act.
2296 APW20000327.0053 1 The court, without comment, rejected an unusual church-state case in which rock climbers argued they should have legal standing to challenge the Park Service policy. </P> <P>    Devils Tower in northeastern Wyoming became the first national monument
2296 NYT20000111.0295 -1 e Grand Canyon's south rim. </P> <P>    Babbitt, a native of nearby Flagstaff, Ariz., called creation of the Grand Canyon-Parashant National Monument ``the full, final chapter in the protection of this canyon.'' </P> <P>    When notified last month o
2296 NYT20000111.0364 -1 036 or (888) 346-9867.)  (mg)   By MARC LACEY      c.2000 N.Y. Times News Service    <TEXT> <P>    GRAND CANYON, Ariz. _ With the natural splendor of billion-year-old rock formations behind him, President Clinton on Tuesday doubled the size of the fe
2296 NYT20000531.0396 -1 The stretch of river in Eastern Washington was one of four national monument proposals that include the Anasazi Indian ruins in Colorado, Soda Mountain in south-central Oregon, and a mountainous area of Arizona's Sonoran Desert near Tucson.
2296 NYT20000531.0396 -1 shington was one of four national monument proposals that include the Anasazi Indian ruins in Colorado, Soda Mountain in south-central Oregon, and a mountainous area of Arizona's Sonoran Desert near Tucson. </P> <P>    Babbitt's recommendat
2296 NYT20000125.0079 -1 1906, soon after the passage of the Antiquities Act. </P> <P>    One of the new national monuments expands the Grand Canyon National Park, which Theodore Roosevelt designated as a national monument in 1908. The monument was converted into a national
2296 NYT20000608.0331 -1 Clinton has used the 1906 Antiquities Act to designate a series of national monuments in the American West. The law was first used by President Theodore Roosevelt early in the 20th Century to protect such places as the Grand Canyon and the heart of W
2296 NYT20000125.0079 1 criticism, Devils Tower National Monument in northeast Wyoming was the first national monument to be created in this nation. President Theodore Roosevelt, a Republican, issued the proclamation in 1906, soon after the passage of the Antiquities Act. <
2296 NYT20000111.0364 -1 Clinton used the Antiquities Act of 1906, which was first used by President Theodore Roosevelt _ 92 years ago _ to create the Grand Canyon National Monumen
2296 APW20000327.0053 1 Devils Tower in northeastern Wyoming became the first national monument in 1906 by proclamation of President Theodore Roosevelt. The Park Service manages the monument, which attracts about 500,000 visitors each year. <
2297 APW19990927.0148 -1 '' She also teamed  up with singer Britney Spears for a video of a song by the same  name.
2297 NYT20000731.0185 -1 ll find four rap or rap-dominated albums occupying the top five spots. (The one exception? Britney Spears, of course.) </P> <P>    Soundtrack of Middle America </P> <P>    The phenomenon extends well beyond music. Rap is the leading edge of the entir
2297 APW20000624.0048 -1 Britney Spears Museum Planned  </HEADLINE> <TEXT> <P>    KENTWOOD, La. (AP) -- Two residents of Britney Spears' hometown have created a museum at the request of her fans
2297 APW19990926.0046 -1 LINE> <TEXT> <P> 	NEW YORK (AP) -- Melissa Joan Hart says she's planning an unusual   form of revenge against a certain New York nightclub.  </P> <P> 	``I hate the doorman; he never lets me in,'' Ms. Hart says in   the Oct. 2 issue of TV Guide. So, s
2297 APW19990927.0148 -1 LINE> <TEXT> <P> 	NEW YORK (AP) -- Melissa Joan Hart says she's planning an unusual   form of revenge against a certain New York nightclub.  </P> <P> 	``I hate the doorman; he never lets me in,'' Ms. Hart says in   the Oct. 2 issue of TV Guide. So, s
2297 APW19991013.0078 -1 ``Total Request Live'' caught the wave of young fans who have   made Spears and the Backstreet Boys stars, a new generation eager  for their own heroes.
2297 APW19991013.0078 -1 wave of young fans who have   made Spears and the Backstreet Boys stars, a new generation eager  for their own heroes. Since the audience determines the
2297 NYT20000817.0137 -1 is so popular at this age and why Britney is, too. In that sense, Britney and Barbie fit the same mold.'' Indeed, there is a Britney Spears Barbie doll. </P> <P>    What also fuels girls' interest is that Spears is marketed directly at them
2297 NYT20000718.0251 -1 Britney is back in Fort Worth-Dallas at 7:30 CDT Wednesday night, when she'll play the Smirnoff Music Centre in Dallas. She is touring to support her second CD, ``Oops!... I Did It Again,'' which has sold more than 4 million copies in only six weeks.
2297 NYT19990826.0079 1 doll. They say it cost them ``millions'' to license, design, distribute and promote the dolls. </P> <P>    But they're betting Britney Jean Spears, who turns 18 on Dec. 2, is worth it. </P> <P>    ``Britney has the brand potential to be like a
2297 NYT19990308.0207 -1 in a massive pop music trend. </P> <P>    Five of last week's Top 10 singles on the Hot 100 Billboard charts are by teen artists _ R &AMP; B singer Monica; pop sensation Britney Spears; a pair of harmonizing quintets, Backstreet Boys and 'N Sync; and
2297 NYT20000720.0183 -1 Throughout our trip, only rare appeals succeeded in drawing attention: ``Look, a volcanic cone'' (our middle-schooler looked, apparently thinking he'd see lava spewing); ``Look, Britney Spear
2297 NYT19990908.0129 -1 _ Best New Artist in a Video nominees: Eminem, My Name Is; Kid Rock, Bawitdaba; Jennifer Lopez, If You Had My Love; 'N Sync, Tearin' Up My Heart; and Britney Spears, ... Baby One More Time. <
2298 NYT20000701.0189 -1 said. Brother Ben, 17, is a wrestler and a boxer and has no interest in slapping around a little, dimpled white ball.
2298 NYT19980615.0240 -1 The dimples on a golf ball aren't just for looks;
2298 NYT19980615.0235 -1 By tinkering with the arrangement and shape of dimples, ``they could make golf balls that anybody could hit 300 to 350 yards if the ball manufacturers didn't have any restrictions,'' Ortiz said.
2298 NYT20000204.0352 -1 s is CQ.)  (mk)   By DENNIS BLANK     c.2000 N.Y. Times News Service    <TEXT> <P>    ORLANDO, Fla. _ The golf ball wars are on. </P> <P>    Barely had Callaway Golf Co. introduced its new premium balls here Friday before a prime competitor, Taylor M
2298 NYT19980615.0240 -1 a drive, the ball spins backward at as many as 8,000 revolutions per minute, according to the book ``Newton at the Bat,'' edited by Eric W. Schrier and William D. Allman. </P> <P>    The dimples on a golf ball aren't just for looks; they make a big
2298 NYT20000408.0216 -1 Ted Williams had unusually sharp eyesight, but Woods said he was able to identify a golf ball by its dimple pattern, and from a distance of 30 to 40 feet, although Woods would say he was about 20 feet from where the ball landed. </P> <P>    ``My eyes
2298 APW20000904.0161 -1 30 after being acquired from Cleveland. The pair have combined to hit .336 with 19 home runs and 51 RBI in 32 games. </P> <P>    SAN DIEGO: The Padres have hit a long-ball slump, having failed to homer in 11 of their last 17 games. ... After
2298 NYT19980617.0526 -1 sometime in the fall. </P> <P>    That standard will involve a golf phrase that is suddenly as important as ``greens in regulation.'' The phrase is ``spring-like effect,'' meaning the rebound velocity of a golf ball off the face of a club. Those word
2298 NYT19980615.0240 -1 The dimples on a golf ball aren't just for looks; they make a big difference in performanc
2298 NYT19980615.0235 -1 By tinkering with the arrangement and shape of dimples, ``they could make golf balls that anybody could hit 300 to 350 yards if the ball manufacturers didn't have any restrictions,'' Ortiz said. <
2299 APW19990325.0206 1 Force. Green topped 700 mph  in Thrust SSC, and then, at 763.035 mph, exceeded Mach 1 on Oct.  15, 1997, becoming the first person to officially break the sound  barrier
2299 APW19990802.0041 -1 035 mph, becoming the first person to  officially break the sound barrier on land.
2299 NYT20000802.0104 1 A sonic boom forms because the fuselage breaks through the pocket of air surrounding it when the aircraft reaches Mach speed and breaks the sound barrier. </P> <P>    Mach 1, the speed of sound, is about 750 mph at sea level and approximately 660 mph
2299 APW19990325.0224 -1 ertainly with this   car.''  </P> <P> 	At 62, Breedlove acknowledged a sense of urgency in the quest to   go ever faster that has dominated his life. He has held five land  speed records over the decades and was the first to break 400, 500  and 600 m
2299 NYT19991013.0233 -1 es News Service clients.)    By JOHN FLINN    c.1999 San Francisco Examiner   <TEXT> <P>    ABOARD THE CONCORDE _ Ninety minutes out of Heathrow, I press my nose against the porthole-sized window and gaze upon the distant world below. The edges of th
2299 NYT19990318.0023 -1 Ayala said it usually takes him a month into the season to throw 94 mph, which could explain why he struggles in April (career ERA: 5.66).
2299 NYT19990318.0023 -1 month into the season to throw 94 mph, which could explain why he struggles in April (career ERA: 5.66). But this winter, he threw more th
2299 APW19980618.0131 1 mph (1,126 kph) and then, at 763.035 mph (1,227.72), exceeded Mach 1 on Oct. 15, becoming the first person to officially break the sound barrier on land. 	   Meanwhile, Breedlove struggled to reach a peak speed of 636 mph (1,023 kph), barely
2299 APW19980618.0131 1 Air Force. Green topped 700 mph (1,126 kph) and then, at 763.035 mph (1,227.72), exceeded Mach 1 on Oct. 15, becoming the first person to officially break the sound barrier on land. 	   Meanwhile, Breedlove struggled to reach a peak speed of 636 mph
2299 APW19990802.0041 -1 035 mph, becoming the first person to  officially break the sound barrier on lan
2299 APW19990325.0206 1 Two years ago, Noble handed over the keys to Andy Green, his   35-year-old protege from the Royal Air Force. Green topped 700 mph  in Thrust SSC, and then, at 763.035 mph, exceeded Mach 1 on Oct.  15, 1997, becoming the first person to officially bre
2300 XIE20000906.0238 1 has claimed to have found new evidence proving that Marco Polo (1254-1324), an Italian traveler, did come to China.
2300 XIE20000911.0316 1 A professor with the Beijing University has claimed to have found new evidence proving that Marco Polo (1254-1324), an Italian traveler, did come to China.
2300 XIE20000908.0189 -1 Yang assumed that the four languages that Marco Polo understood were Mongolian, Persian, Arabic, and Turkish. </P> <P> That Marco Polo did not understand Chinese was a pity, resulting from the situation in China at the time. Yang stressed that it did
2300 XIE19970706.0100 -1 he Chinese troops. </P> <P> They even alleged the Rape of Nanjing (Nanking) in 1937 was "merely fabrication." </P> <P> By these remarks of utmost absurdity, they distorted history to the utmost degree, thus severely hurting the feelings of the Chines
2300 XIE20000908.0189 1 INE> <TEXT> <P> TIANJIN, September 8 (Xinhua) -- It was not strange that Marco Polo (1254-1324), an Italian traveler who had stayed in China for 17 years, could not speak Chinese, since he had been here during the Yuan Dynasty (1271-1368) when Mongol
2300 XIE19970704.0172 -1 Located beside the Marco Polo Bridge, the second-phase project of the hall consists of an extension to the main hall and a data center on China's war of resistance against Japanese aggression.
2300 XIE19970704.0172 -1 ge, the second-phase project of the hall consists of an extension to the main hall and a data center on China's war of resistance against Japanese aggression. It covers a total of 10,300 squar
2300 XIE20000906.0238 1 Marco Polo Did Visit China </HEADLINE> <TEXT> <P> TIANJIN, September 6 (Xinhua) -- A professor with the Beijing University has claimed to have found new evidence proving that Marco Polo (1254-1324), an Italian traveler, did come to China
